Position,Coverage
5849,20793.00
5850,20793.00
5851,20793.00
5852,20793.00
5853,20793.00
5854,20793.00
5855,20793.00
5856,20793.00
5857,20793.00
5858,20793.00
5859,20793.00
5860,20793.00
5861,20790.00
5862,20788.00
5863,20788.00
5864,20809.00
5865,20809.00
5866,20809.00
5867,20809.00
5868,20836.00
5869,20834.00
5870,20889.00
5871,20899.00
5872,20898.00
5873,20896.00
5874,20896.00
5875,20761.00
5876,20760.00
5877,20889.00
5878,20916.00
5879,20919.00
5880,20924.00
5881,20934.00
5882,20934.00
5883,20932.00
5884,20957.00
5885,20967.00
5886,20983.00
5887,20985.00
5888,20984.00
5889,21002.00
5890,21006.00
5891,21034.00
5892,21052.00
5893,28784.00
5894,29068.00
5895,29144.00
5896,29256.00
5897,29323.00
5898,29352.00
5899,29442.00
5900,29557.00
5901,29619.00
5902,29621.00
5903,29842.00
5904,29955.00
5905,30002.00
5906,30023.00
5907,30063.00
5908,30197.00
5909,30205.00
5910,30282.00
5911,30848.00
5912,30885.00
5913,30904.00
5914,31007.00
5915,31048.00
5916,31094.00
5917,31177.00
5918,31207.00
5919,31212.00
5920,31216.00
5921,31212.00
5922,31227.00
5923,31248.00
5924,31255.00
5925,31255.00
5926,31259.00
5927,31259.00
5928,31259.00
5929,31279.00
5930,31300.00
5931,31297.00
5932,31295.00
5933,31290.00
5934,31364.00
5935,31318.00
5936,31318.00
5937,31318.00
5938,31330.00
5939,31328.00
5940,31267.00
5941,31262.00
5942,31236.00
5943,31244.00
5944,31245.00
5945,31264.00
5946,31278.00
5947,31290.00
5948,31288.00
5949,31287.00
5950,31293.00
5951,31311.00
5952,31313.00
5953,31340.00
5954,31335.00
5955,31340.00
5956,31339.00
5957,31342.00
5958,31342.00
5959,31345.00
5960,31353.00
5961,31382.00
5962,31380.00
5963,31383.00
5964,31371.00
5965,31339.00
5966,31342.00
5967,31346.00
5968,31351.00
5969,31342.00
5970,31319.00
5971,31317.00
5972,31322.00
5973,31313.00
5974,31297.00
5975,31235.00
5976,31230.00
5977,31221.00
5978,31218.00
5979,31186.00
5980,31166.00
5981,31156.00
5982,31140.00
5983,31138.00
5984,31124.00
5985,31119.00
5986,31110.00
5987,31104.00
5988,31094.00
5989,31066.00
5990,31062.00
5991,31032.00
5992,31024.00
5993,31023.00
5994,31019.00
5995,31016.00
5996,31017.00
5997,31014.00
5998,31006.00
5999,31003.00
6000,31002.00
6001,30998.00
6002,30995.00
6003,30991.00
6004,30984.00
6005,30972.00
6006,30970.00
6007,30969.00
6008,30968.00
6009,30965.00
6010,30963.00
6011,30957.00
6012,30954.00
6013,30947.00
6014,30913.00
6015,30894.00
6016,30901.00
6017,30883.00
6018,30880.00
6019,30862.00
6020,30877.00
6021,30877.00
6022,30864.00
6023,30857.00
6024,30854.00
6025,30844.00
6026,30832.00
6027,30824.00
6028,30814.00
6029,30767.00
6030,30750.00
6031,30735.00
6032,30700.00
6033,30681.00
6034,30651.00
6035,30595.00
6036,30582.00
6037,30577.00
6038,30540.00
6039,30478.00
6040,30447.00
6041,30436.00
6042,30328.00
6043,30276.00
6044,30215.00
6045,30188.00
6046,30108.00
6047,30043.00
6048,29913.00
6049,29608.00
6050,28891.00
6051,10749.00
6052,10580.00
6053,10538.00
6054,10533.00
6055,10526.00
6056,10521.00
6057,10506.00
6058,10504.00
6059,10508.00
6060,10509.00
6061,10510.00
6062,10507.00
6063,10498.00
6064,10498.00
6065,10482.00
6066,10481.00
6067,10427.00
6068,10421.00
6069,10404.00
6070,10390.00
6071,10387.00
6072,10382.00
6073,10157.00
6074,10073.00
6075,10016.00
6076,9887.00
6077,9852.00
6078,9765.00
6079,9761.00
6080,9738.00
6081,9737.00
6082,9737.00
6083,9738.00
6084,9733.00
6085,9730.00
6086,9731.00
6087,9730.00
6088,9730.00
6089,9732.00
6090,9732.00
6091,9731.00
6092,9731.00
6093,9732.00
6094,9735.00
6095,9762.00
6096,9765.00
6097,9768.00
6098,9769.00
6099,9770.00
6100,9770.00
6101,9769.00
6102,9769.00
6103,9769.00
6104,9769.00
6105,9768.00
6106,9772.00
6107,9772.00
6108,9771.00
6109,9773.00
6110,9772.00
6111,9772.00
6112,9772.00
6113,9772.00
6114,9772.00
6115,9776.00
6116,9777.00
6117,9777.00
6118,9777.00
6119,9766.00
6120,9766.00
6121,9766.00
6122,9769.00
6123,9769.00
6124,9769.00
6125,9784.00
6126,9787.00
6127,9787.00
6128,9787.00
6129,9786.00
6130,9791.00
6131,9793.00
6132,9791.00
6133,9789.00
6134,9789.00
6135,9790.00
6136,9793.00
6137,9794.00
6138,9795.00
6139,9795.00
6140,9796.00
6141,9801.00
6142,9801.00
6143,9802.00
6144,9804.00
6145,9804.00
6146,9804.00
6147,9804.00
6148,9805.00
6149,9806.00
6150,9806.00
6151,9807.00
6152,9807.00
6153,9807.00
6154,9806.00
6155,9806.00
6156,9805.00
6157,9804.00
6158,9803.00
6159,9803.00
6160,9803.00
6161,9804.00
6162,9805.00
6163,9811.00
6164,9813.00
6165,9813.00
6166,9818.00
6167,9818.00
6168,9819.00
6169,9819.00
6170,9816.00
6171,9812.00
6172,9812.00
6173,9781.00
6174,9782.00
6175,9781.00
6176,9781.00
6177,9763.00
6178,9761.00
6179,9761.00
6180,9763.00
6181,9768.00
6182,9761.00
6183,9760.00
6184,9765.00
6185,10495.00
6186,11622.00
6187,11717.00
6188,11803.00
6189,11838.00
6190,11855.00
6191,11865.00
6192,11874.00
6193,11892.00
6194,11895.00
6195,11897.00
6196,11904.00
6197,11935.00
6198,11954.00
6199,11955.00
6200,11962.00
6201,11972.00
6202,11977.00
6203,11977.00
6204,12002.00
6205,12005.00
6206,12005.00
6207,12002.00
6208,12012.00
6209,12027.00
6210,12028.00
6211,12029.00
6212,12018.00
6213,12022.00
6214,12022.00
6215,12021.00
6216,12022.00
6217,12023.00
6218,12024.00
6219,12027.00
6220,12030.00
6221,12030.00
6222,12029.00
6223,12030.00
6224,12030.00
6225,12030.00
6226,12031.00
6227,12032.00
6228,12032.00
6229,12032.00
6230,12032.00
6231,12032.00
6232,12034.00
6233,12038.00
6234,12038.00
6235,12038.00
6236,12038.00
6237,12039.00
6238,12039.00
6239,12039.00
6240,12039.00
6241,12040.00
6242,12040.00
6243,12040.00
6244,12040.00
6245,12040.00
6246,12040.00
6247,12040.00
6248,12041.00
6249,12041.00
6250,12032.00
6251,12033.00
6252,12034.00
6253,12035.00
6254,12039.00
6255,12039.00
6256,12037.00
6257,12039.00
6258,12038.00
6259,12038.00
6260,12038.00
6261,12037.00
6262,12038.00
6263,12029.00
6264,12029.00
6265,12031.00
6266,12031.00
6267,12030.00
6268,12030.00
6269,12027.00
6270,12028.00
6271,12020.00
6272,12015.00
6273,12010.00
6274,12011.00
6275,12011.00
6276,12011.00
6277,12011.00
6278,12009.00
6279,12009.00
6280,12008.00
6281,12008.00
6282,12009.00
6283,12007.00
6284,12007.00
6285,12008.00
6286,12000.00
6287,12000.00
6288,11999.00
6289,12000.00
6290,11999.00
6291,11999.00
6292,11994.00
6293,11994.00
6294,11993.00
6295,11989.00
6296,11986.00
6297,11989.00
6298,11985.00
6299,11979.00
6300,11979.00
6301,11991.00
6302,11991.00
6303,11974.00
6304,11965.00
6305,11954.00
6306,11947.00
6307,11947.00
6308,11947.00
6309,11940.00
6310,11946.00
6311,11919.00
6312,11892.00
6313,11889.00
6314,11866.00
6315,11841.00
6316,11791.00
6317,11765.00
6318,11748.00
6319,10406.00
6320,9756.00
6321,9740.00
6322,9740.00
6323,9746.00
6324,9746.00
6325,9748.00
6326,9751.00
6327,9753.00
6328,9751.00
6329,9763.00
6330,12504.00
6331,12579.00
6332,12866.00
6333,12986.00
6334,12995.00
6335,13075.00
6336,13210.00
6337,13196.00
6338,13209.00
6339,13174.00
6340,13186.00
6341,13193.00
6342,13200.00
6343,13211.00
6344,13215.00
6345,13215.00
6346,13212.00
6347,13211.00
6348,13218.00
6349,13219.00
6350,13217.00
6351,13220.00
6352,13217.00
6353,13222.00
6354,13222.00
6355,13224.00
6356,13224.00
6357,13220.00
6358,13224.00
6359,13275.00
6360,13274.00
6361,13272.00
6362,13267.00
6363,13264.00
6364,13265.00
6365,13270.00
6366,13269.00
6367,13267.00
6368,13267.00
6369,13267.00
6370,13267.00
6371,13266.00
6372,13261.00
6373,13261.00
6374,13258.00
6375,13258.00
6376,13258.00
6377,13257.00
6378,13263.00
6379,13263.00
6380,13284.00
6381,13284.00
6382,13282.00
6383,13274.00
6384,13275.00
6385,13269.00
6386,13248.00
6387,13247.00
6388,13248.00
6389,13248.00
6390,13247.00
6391,13239.00
6392,13239.00
6393,13239.00
6394,13241.00
6395,13243.00
6396,13245.00
6397,13250.00
6398,13238.00
6399,13238.00
6400,13237.00
6401,13242.00
6402,13243.00
6403,13245.00
6404,13243.00
6405,13243.00
6406,13236.00
6407,13235.00
6408,13235.00
6409,13233.00
6410,13231.00
6411,13231.00
6412,13295.00
6413,13297.00
6414,13293.00
6415,13293.00
6416,13302.00
6417,13289.00
6418,13289.00
6419,13330.00
6420,13550.00
6421,13558.00
6422,13555.00
6423,13561.00
6424,13560.00
6425,13642.00
6426,13688.00
6427,13694.00
6428,16605.00
6429,16767.00
6430,16812.00
6431,16834.00
6432,16831.00
6433,16935.00
6434,16953.00
6435,16300.00
6436,15865.00
6437,15872.00
6438,15878.00
6439,15885.00
6440,15889.00
6441,15892.00
6442,15829.00
6443,15833.00
6444,15840.00
6445,15832.00
6446,15715.00
6447,15717.00
6448,15717.00
6449,15654.00
6450,15671.00
6451,15673.00
6452,15676.00
6453,15678.00
6454,15680.00
6455,15745.00
6456,15746.00
6457,15748.00
6458,15749.00
6459,15748.00
6460,15738.00
6461,15741.00
6462,15743.00
6463,15748.00
6464,15751.00
6465,15752.00
6466,15751.00
6467,15752.00
6468,15751.00
6469,15754.00
6470,15754.00
6471,15753.00
6472,15754.00
6473,15756.00
6474,15747.00
6475,15745.00
6476,15750.00
6477,15739.00
6478,15742.00
6479,15744.00
6480,15746.00
6481,15750.00
6482,15748.00
6483,15719.00
6484,15719.00
6485,15718.00
6486,15728.00
6487,15728.00
6488,15734.00
6489,15734.00
6490,15734.00
6491,15736.00
6492,15737.00
6493,15737.00
6494,15725.00
6495,15722.00
6496,15719.00
6497,15719.00
6498,15718.00
6499,15718.00
6500,15715.00
6501,15706.00
6502,15708.00
6503,15719.00
6504,15718.00
6505,15706.00
6506,15811.00
6507,15811.00
6508,15811.00
6509,15807.00
6510,15806.00
6511,15804.00
6512,15807.00
6513,15805.00
6514,15803.00
6515,15815.00
6516,15814.00
6517,15811.00
6518,15810.00
6519,15809.00
6520,15785.00
6521,15784.00
6522,15782.00
6523,15781.00
6524,15780.00
6525,15780.00
6526,15777.00
6527,15772.00
6528,15760.00
6529,15864.00
6530,15855.00
6531,15888.00
6532,15889.00
6533,15888.00
6534,15872.00
6535,15822.00
6536,15809.00
6537,15720.00
6538,15595.00
6539,15591.00
6540,15597.00
6541,15593.00
6542,15584.00
6543,15571.00
6544,15544.00
6545,15530.00
6546,15427.00
6547,15390.00
6548,15337.00
6549,15318.00
6550,15309.00
6551,15230.00
6552,14155.00
6553,14141.00
6554,14142.00
6555,14144.00
6556,14144.00
6557,14145.00
6558,14144.00
6559,14247.00
6560,14247.00
6561,14250.00
6562,14266.00
6563,14268.00
6564,14269.00
6565,14271.00
6566,14273.00
6567,14271.00
6568,14273.00
6569,14274.00
6570,14275.00
6571,14275.00
6572,14275.00
6573,14276.00
6574,14275.00
6575,14273.00
6576,14273.00
6577,14273.00
6578,14273.00
6579,14276.00
6580,14276.00
6581,14275.00
6582,14277.00
6583,14277.00
6584,14277.00
6585,14277.00
6586,14278.00
6587,14279.00
6588,14277.00
6589,14276.00
6590,14276.00
6591,14289.00
6592,14289.00
6593,14289.00
6594,14289.00
6595,14288.00
6596,14289.00
6597,14277.00
6598,14275.00
6599,14275.00
6600,14276.00
6601,14276.00
6602,14276.00
6603,14274.00
6604,14274.00
6605,14273.00
6606,14237.00
6607,14237.00
6608,14235.00
6609,14234.00
6610,14226.00
6611,14225.00
6612,14223.00
6613,14223.00
6614,14225.00
6615,14225.00
6616,14223.00
6617,14223.00
6618,14219.00
6619,14217.00
6620,14204.00
6621,14198.00
6622,14187.00
6623,14193.00
6624,14196.00
6625,14187.00
6626,14185.00
6627,14183.00
6628,14183.00
6629,14183.00
6630,14180.00
6631,14179.00
6632,14178.00
6633,14153.00
6634,14150.00
6635,14147.00
6636,14147.00
6637,14146.00
6638,14144.00
6639,14144.00
6640,14144.00
6641,14144.00
6642,14146.00
6643,14145.00
6644,14143.00
6645,14143.00
6646,14142.00
6647,14152.00
6648,14152.00
6649,14153.00
6650,14152.00
6651,14150.00
6652,14151.00
6653,14151.00
6654,14152.00
6655,14153.00
6656,14159.00
6657,14160.00
6658,14160.00
6659,14192.00
6660,24178.00
6661,24340.00
6662,24437.00
6663,24499.00
6664,24448.00
6665,24475.00
6666,24516.00
6667,24541.00
6668,24566.00
6669,24589.00
6670,24609.00
6671,24606.00
6672,24620.00
6673,24625.00
6674,24634.00
6675,24636.00
6676,24644.00
6677,24649.00
6678,24656.00
6679,24637.00
6680,24661.00
6681,24662.00
6682,24664.00
6683,24681.00
6684,24686.00
6685,24693.00
6686,24686.00
6687,24689.00
6688,24700.00
6689,24704.00
6690,24717.00
6691,24726.00
6692,39863.00
6693,40119.00
6694,40315.00
6695,40701.00
6696,40842.00
6697,40856.00
6698,40971.00
6699,41034.00
6700,41162.00
6701,41279.00
6702,41342.00
6703,41395.00
6704,41446.00
6705,41556.00
6706,41563.00
6707,41603.00
6708,41617.00
6709,41639.00
6710,41649.00
6711,41665.00
6712,41672.00
6713,41719.00
6714,41733.00
6715,41734.00
6716,41745.00
6717,41734.00
6718,41737.00
6719,41739.00
6720,41733.00
6721,41735.00
6722,41737.00
6723,41740.00
6724,41741.00
6725,41744.00
6726,41737.00
6727,41742.00
6728,41746.00
6729,41747.00
6730,41750.00
6731,41750.00
6732,41752.00
6733,41763.00
6734,41762.00
6735,41761.00
6736,41763.00
6737,41767.00
6738,41768.00
6739,41769.00
6740,41771.00
6741,41768.00
6742,41766.00
6743,41763.00
6744,41762.00
6745,41760.00
6746,41749.00
6747,41752.00
6748,41748.00
6749,41751.00
6750,41743.00
6751,41743.00
6752,41743.00
6753,41745.00
6754,41733.00
6755,41733.00
6756,41738.00
6757,41737.00
6758,41737.00
6759,41734.00
6760,41739.00
6761,41739.00
6762,41745.00
6763,41734.00
6764,41730.00
6765,41729.00
6766,41741.00
6767,41742.00
6768,41741.00
6769,41741.00
6770,41714.00
6771,41713.00
6772,41713.00
6773,41710.00
6774,41696.00
6775,41695.00
6776,41641.00
6777,41636.00
6778,41633.00
6779,41627.00
6780,41627.00
6781,41700.00
6782,41702.00
6783,41701.00
6784,41700.00
6785,41687.00
6786,41691.00
6787,41692.00
6788,41661.00
6789,41643.00
6790,41632.00
6791,41622.00
6792,41621.00
6793,41451.00
6794,41470.00
6795,41456.00
6796,41434.00
6797,41415.00
6798,41401.00
6799,41398.00
6800,41331.00
6801,41281.00
6802,41257.00
6803,41080.00
6804,40982.00
6805,40918.00
6806,36451.00
6807,34007.00
6808,34004.00
6809,34006.00
6810,34005.00
6811,34003.00
6812,34001.00
6813,34002.00
6814,34003.00
6815,33999.00
6816,33999.00
6817,34003.00
6818,34003.00
6819,34003.00
6820,34005.00
6821,34005.00
6822,34005.00
6823,34005.00
6824,34006.00
6825,34006.00
6826,34007.00
6827,34009.00
6828,34009.00
6829,34010.00
6830,34012.00
6831,34012.00
6832,34012.00
6833,34012.00
6834,34012.00
6835,34012.00
6836,34012.00
6837,34012.00
6838,34012.00
6839,34012.00
6840,34013.00
6841,34013.00
6842,34014.00
6843,34014.00
6844,34020.00
6845,34020.00
6846,34020.00
6847,34024.00
6848,34027.00
6849,34031.00
6850,34032.00
6851,34037.00
6852,34039.00
6853,34042.00
6854,34042.00
6855,34044.00
6856,34054.00
6857,34054.00
6858,34054.00
6859,34053.00
6860,34054.00
6861,34054.00
6862,34054.00
6863,34054.00
6864,34054.00
6865,34062.00
6866,34067.00
6867,34067.00
6868,34067.00
6869,34066.00
6870,34066.00
6871,34066.00
6872,34066.00
6873,34056.00
6874,34055.00
6875,34062.00
6876,34062.00
6877,34062.00
6878,34062.00
6879,34054.00
6880,34054.00
6881,34053.00
6882,34054.00
6883,34054.00
6884,34053.00
6885,34054.00
6886,34052.00
6887,34052.00
6888,34051.00
6889,34051.00
6890,34051.00
6891,34051.00
6892,34052.00
6893,34051.00
6894,34054.00
6895,34056.00
6896,34059.00
6897,34083.00
6898,37332.00
6899,37539.00
6900,37726.00
6901,37765.00
6902,37786.00
6903,37809.00
6904,37836.00
6905,37855.00
6906,37869.00
6907,37882.00
6908,37888.00
6909,37895.00
6910,37907.00
6911,37921.00
6912,37924.00
6913,37926.00
6914,37920.00
6915,37919.00
6916,37919.00
6917,37920.00
6918,37921.00
6919,37924.00
6920,37930.00
6921,37929.00
6922,37927.00
6923,37942.00
6924,37969.00
6925,37904.00
6926,37904.00
6927,37904.00
6928,37904.00
6929,37904.00
6930,37973.00
6931,37973.00
6932,37972.00
6933,37974.00
6934,37980.00
6935,37992.00
6936,37991.00
6937,37940.00
6938,37940.00
6939,37940.00
6940,37943.00
6941,37949.00
6942,37947.00
6943,37955.00
6944,37957.00
6945,37954.00
6946,37953.00
6947,37952.00
6948,37952.00
6949,37961.00
6950,37966.00
6951,37965.00
6952,37965.00
6953,37968.00
6954,37966.00
6955,37966.00
6956,37965.00
6957,37964.00
6958,37963.00
6959,37968.00
6960,37972.00
6961,38021.00
6962,38021.00
6963,38017.00
6964,38017.00
6965,38017.00
6966,38017.00
6967,38025.00
6968,38025.00
6969,38030.00
6970,38029.00
6971,38029.00
6972,38029.00
6973,38029.00
6974,38029.00
6975,38020.00
6976,38021.00
6977,38020.00
6978,38020.00
6979,38021.00
6980,38022.00
6981,38021.00
6982,38022.00
6983,38020.00
6984,38019.00
6985,38018.00
6986,38018.00
6987,38023.00
6988,38022.00
6989,38020.00
6990,38018.00
6991,38021.00
6992,37952.00
6993,37951.00
6994,37945.00
6995,37942.00
6996,37942.00
6997,37943.00
6998,37943.00
6999,37943.00
7000,37939.00
7001,37938.00
7002,37933.00
7003,37932.00
7004,37922.00
7005,37921.00
7006,37916.00
7007,37914.00
7008,37914.00
7009,37912.00
7010,37909.00
7011,37908.00
7012,37905.00
7013,37896.00
7014,37893.00
7015,37886.00
7016,37868.00
7017,37866.00
7018,37864.00
7019,37859.00
7020,37842.00
7021,37838.00
7022,37836.00
7023,37829.00
7024,37818.00
7025,37815.00
7026,37792.00
7027,37735.00
7028,37681.00
7029,37613.00
7030,37566.00
7031,37520.00
7032,37473.00
7033,37364.00
7034,37217.00
7035,27204.00
7036,27199.00
7037,27174.00
7038,27168.00
7039,27168.00
7040,27168.00
7041,27169.00
7042,27168.00
7043,27167.00
7044,27174.00
7045,27174.00
7046,27177.00
7047,27180.00
7048,27179.00
7049,27180.00
7050,27180.00
7051,27181.00
7052,27175.00
7053,27175.00
7054,27175.00
7055,27176.00
7056,27175.00
7057,27175.00
7058,27169.00
7059,27169.00
7060,27171.00
7061,27173.00
7062,27172.00
7063,27172.00
7064,27175.00
7065,27180.00
7066,27182.00
7067,27178.00
7068,27178.00
7069,27177.00
7070,27233.00
7071,27234.00
7072,27236.00
7073,27282.00
7074,29393.00
7075,31952.00
7076,32094.00
7077,32381.00
7078,32561.00
7079,32621.00
7080,32660.00
7081,32686.00
7082,32712.00
7083,32862.00
7084,32860.00
7085,32881.00
7086,32889.00
7087,32901.00
7088,32913.00
7089,32942.00
7090,32959.00
7091,32961.00
7092,32957.00
7093,32963.00
7094,32973.00
7095,32973.00
7096,32978.00
7097,32980.00
7098,32982.00
7099,32982.00
7100,32980.00
7101,32980.00
7102,32964.00
7103,32986.00
7104,32989.00
7105,32996.00
7106,33000.00
7107,33001.00
7108,33002.00
7109,33007.00
7110,33012.00
7111,33012.00
7112,33014.00
7113,33016.00
7114,33019.00
7115,33207.00
7116,33208.00
7117,33209.00
7118,33216.00
7119,33217.00
7120,33227.00
7121,33228.00
7122,33228.00
7123,33254.00
7124,33254.00
7125,33254.00
7126,33256.00
7127,33256.00
7128,33256.00
7129,33225.00
7130,33225.00
7131,33225.00
7132,33245.00
7133,33242.00
7134,33242.00
7135,33246.00
7136,33245.00
7137,33244.00
7138,33235.00
7139,33235.00
7140,33235.00
7141,33234.00
7142,33233.00
7143,33233.00
7144,33233.00
7145,33231.00
7146,33195.00
7147,33193.00
7148,33191.00
7149,33192.00
7150,33192.00
7151,33190.00
7152,33198.00
7153,33200.00
7154,33199.00
7155,33197.00
7156,33198.00
7157,33174.00
7158,33168.00
7159,33144.00
7160,33147.00
7161,38721.00
7162,38792.00
7163,39026.00
7164,39117.00
7165,39140.00
7166,39129.00
7167,39126.00
7168,39137.00
7169,39025.00
7170,39018.00
7171,38952.00
7172,38894.00
7173,38795.00
7174,38671.00
7175,38594.00
7176,38489.00
7177,38350.00
7178,38170.00
7179,37842.00
7180,36886.00
7181,22199.00
7182,22175.00
7183,22166.00
7184,22174.00
7185,22172.00
7186,22174.00
7187,22174.00
7188,22171.00
7189,22141.00
7190,22140.00
7191,22140.00
7192,22141.00
7193,22142.00
7194,22142.00
7195,22141.00
7196,22142.00
7197,22146.00
7198,22146.00
7199,22151.00
7200,22151.00
7201,22158.00
7202,22152.00
7203,22151.00
7204,22153.00
7205,22153.00
7206,22141.00
7207,22142.00
7208,22141.00
7209,22121.00
7210,22122.00
7211,22126.00
7212,22127.00
7213,22133.00
7214,22133.00
7215,22160.00
7216,22161.00
7217,22161.00
7218,22157.00
7219,22157.00
7220,22157.00
7221,22160.00
7222,22159.00
7223,22159.00
7224,22158.00
7225,22156.00
7226,22155.00
7227,22156.00
7228,22153.00
7229,22153.00
7230,22156.00
7231,22158.00
7232,22158.00
7233,22159.00
7234,22162.00
7235,22173.00
7236,22176.00
7237,22179.00
7238,22180.00
7239,22184.00
7240,22178.00
7241,22184.00
7242,22177.00
7243,22177.00
7244,22179.00
7245,22181.00
7246,22189.00
7247,22194.00
7248,22201.00
7249,22201.00
7250,22198.00
7251,22186.00
7252,22181.00
7253,22183.00
7254,22187.00
7255,22187.00
7256,22178.00
7257,22177.00
7258,22178.00
7259,22178.00
7260,22178.00
7261,22177.00
7262,22273.00
7263,22271.00
7264,22265.00
7265,22265.00
7266,22262.00
7267,22258.00
7268,22255.00
7269,22225.00
7270,22398.00
7271,22399.00
7272,22397.00
7273,22398.00
7274,22395.00
7275,22395.00
7276,22398.00
7277,22402.00
7278,22394.00
7279,22395.00
7280,22394.00
7281,22409.00
7282,22408.00
7283,22407.00
7284,22406.00
7285,22415.00
7286,22416.00
7287,22415.00
7288,22404.00
7289,22397.00
7290,22379.00
7291,22289.00
7292,22284.00
7293,22218.00
7294,18852.00
7295,18839.00
7296,18838.00
7297,18837.00
7298,18835.00
7299,18833.00
7300,18833.00
7301,18832.00
7302,18831.00
7303,18833.00
7304,18832.00
7305,18892.00
7306,18894.00
7307,18898.00
7308,18901.00
7309,18901.00
7310,18900.00
7311,18896.00
7312,18896.00
7313,18896.00
7314,18896.00
7315,18894.00
7316,18894.00
7317,18901.00
7318,18912.00
7319,18912.00
7320,18908.00
7321,18910.00
7322,18970.00
